order_day,product_name,daily_qty
2023-05-10,Soap,24.0
2023-05-11,Soap,24.0
2023-05-12,Soap,35.0
2023-05-13,Soap,27.0
2023-05-14,Soap,35.0
2023-05-15,Soap,22.0
2023-05-16,Soap,43.0
2023-05-17,Soap,39.0
2023-05-18,Soap,15.0
2023-05-19,Soap,22.0
2023-05-20,Soap,6.0
2023-05-21,Soap,11.0
2023-05-22,Soap,13.0
2023-05-23,Soap,9.0
2023-05-24,Soap,17.0
2023-05-25,Soap,13.0
2023-05-26,Soap,24.0
2023-05-27,Soap,0.0
2023-05-28,Soap,25.0
2023-05-29,Soap,15.0
2023-05-30,Soap,6.0
2023-05-31,Soap,22.0
2023-06-01,Soap,25.0
2023-06-02,Soap,41.0
2023-06-03,Soap,4.0
2023-06-04,Soap,31.0
2023-06-05,Soap,17.0
2023-06-06,Soap,6.0
2023-06-07,Soap,22.0
2023-06-08,Soap,40.0
2023-06-09,Soap,15.0
2023-06-10,Soap,6.0
2023-06-11,Soap,21.0
2023-06-12,Soap,29.0
2023-06-13,Soap,12.0
2023-06-14,Soap,30.0
2023-06-15,Soap,1.0
2023-06-16,Soap,27.0
2023-06-17,Soap,36.0
2023-06-18,Soap,9.0
2023-06-19,Soap,33.0
2023-06-20,Soap,20.0
2023-06-21,Soap,22.0
2023-06-22,Soap,19.0
2023-06-23,Soap,15.0
2023-06-24,Soap,42.0
2023-06-25,Soap,35.0
2023-06-26,Soap,14.0
2023-06-27,Soap,13.0
2023-06-28,Soap,24.0
2023-06-29,Soap,32.0
2023-06-30,Soap,30.0
2023-07-01,Soap,6.0
2023-07-02,Soap,25.0
2023-07-03,Soap,27.0
2023-07-04,Soap,12.0
2023-07-05,Soap,21.0
2023-07-06,Soap,39.0
2023-07-07,Soap,48.0
2023-07-08,Soap,15.0
2023-07-09,Soap,2.0
2023-07-10,Soap,30.0
2023-07-11,Soap,25.0
2023-07-12,Soap,30.0
2023-07-13,Soap,22.0
2023-07-14,Soap,20.0
2023-07-15,Soap,20.0
2023-07-16,Soap,34.0
2023-07-17,Soap,23.0
2023-07-18,Soap,15.0
2023-07-19,Soap,15.0
2023-07-20,Soap,41.0
2023-07-21,Soap,0.0
2023-07-22,Soap,17.0
2023-07-23,Soap,41.0
2023-07-24,Soap,21.0
2023-07-25,Soap,29.0
2023-07-26,Soap,30.0
2023-07-27,Soap,30.0
2023-07-28,Soap,25.0
2023-07-29,Soap,33.0
2023-07-30,Soap,32.0
2023-07-31,Soap,38.0
2023-08-01,Soap,18.0
2023-08-02,Soap,34.0
2023-08-03,Soap,22.0
2023-08-04,Soap,18.0
2023-08-05,Soap,2.0
2023-08-06,Soap,23.0
2023-08-07,Soap,23.0
2023-08-08,Soap,20.0
2023-08-09,Soap,28.0
2023-08-10,Soap,37.0
2023-08-11,Soap,25.0
2023-08-12,Soap,23.0
2023-08-13,Soap,16.0
2023-08-14,Soap,38.0
2023-08-15,Soap,34.0
2023-08-16,Soap,25.0
2023-08-17,Soap,21.0
2023-08-18,Soap,15.0
2023-08-19,Soap,2.0
2023-08-20,Soap,39.0
2023-08-21,Soap,33.0
2023-08-22,Soap,15.0
2023-08-23,Soap,26.0
2023-08-24,Soap,27.0
2023-08-25,Soap,10.0
2023-08-26,Soap,38.0
2023-08-27,Soap,20.0
2023-08-28,Soap,21.0
2023-08-29,Soap,24.0
2023-08-30,Soap,34.0
2023-08-31,Soap,39.0
2023-09-01,Soap,14.0
2023-09-02,Soap,38.0
2023-09-03,Soap,17.0
2023-09-04,Soap,29.0
2023-09-05,Soap,27.0
2023-09-06,Soap,48.0
2023-09-07,Soap,9.0
2023-09-08,Soap,15.0
2023-09-09,Soap,13.0
2023-09-10,Soap,18.0
2023-09-11,Soap,20.0
2023-09-12,Soap,32.0
2023-09-13,Soap,33.0
2023-09-14,Soap,15.0
2023-09-15,Soap,32.0
2023-09-16,Soap,47.0
2023-09-17,Soap,40.0
2023-09-18,Soap,35.0
2023-09-19,Soap,23.0
2023-09-20,Soap,20.0
2023-09-21,Soap,19.0
2023-09-22,Soap,6.0
2023-09-23,Soap,22.0
2023-09-24,Soap,20.0
2023-09-25,Soap,17.0
2023-09-26,Soap,38.0
2023-09-27,Soap,25.0
2023-09-28,Soap,30.0
2023-09-29,Soap,23.0
2023-09-30,Soap,11.0
2023-10-01,Soap,10.0
2023-10-02,Soap,17.0
2023-10-03,Soap,30.0
2023-10-04,Soap,6.0
2023-10-05,Soap,55.0
2023-10-06,Soap,39.0
2023-10-07,Soap,16.0
2023-10-08,Soap,32.0
2023-10-09,Soap,22.0
2023-10-10,Soap,27.0
2023-10-11,Soap,12.0
2023-10-12,Soap,17.0
2023-10-13,Soap,24.0
2023-10-14,Soap,31.0
2023-10-15,Soap,14.0
2023-10-16,Soap,22.0
2023-10-17,Soap,20.0
2023-10-18,Soap,10.0
2023-10-19,Soap,13.0
2023-10-20,Soap,16.0
2023-10-21,Soap,31.0
2023-10-22,Soap,44.0
2023-10-23,Soap,32.0
2023-10-24,Soap,22.0
2023-10-25,Soap,16.0
2023-10-26,Soap,12.0
2023-10-27,Soap,11.0
2023-10-28,Soap,21.0
2023-10-29,Soap,30.0
2023-10-30,Soap,28.0
2023-10-31,Soap,34.0
2023-11-01,Soap,44.0
2023-11-02,Soap,15.0
2023-11-03,Soap,7.0
2023-11-04,Soap,14.0
2023-11-05,Soap,20.0
2023-11-06,Soap,33.0
2023-11-07,Soap,29.0
2023-11-08,Soap,42.0
2023-11-09,Soap,30.0
2023-11-10,Soap,30.0
2023-11-11,Soap,24.0
2023-11-12,Soap,21.0
2023-11-13,Soap,24.0
2023-11-14,Soap,44.0
2023-11-15,Soap,38.0
2023-11-16,Soap,23.0
2023-11-17,Soap,21.0
2023-11-18,Soap,16.0
2023-11-19,Soap,17.0
2023-11-20,Soap,43.0
2023-11-21,Soap,22.0
2023-11-22,Soap,26.0
2023-11-23,Soap,17.0
2023-11-24,Soap,14.0
2023-11-25,Soap,16.0
2023-11-26,Soap,12.0
2023-11-27,Soap,22.0
2023-11-28,Soap,20.0
2023-11-29,Soap,28.0
2023-11-30,Soap,26.0
2023-12-01,Soap,15.0
2023-12-02,Soap,32.0
2023-12-03,Soap,28.0
2023-12-04,Soap,17.0
2023-12-05,Soap,13.0
2023-12-06,Soap,7.0
2023-12-07,Soap,26.0
2023-12-08,Soap,24.0
2023-12-09,Soap,26.0
2023-12-10,Soap,23.0
2023-12-11,Soap,28.0
2023-12-12,Soap,29.0
2023-12-13,Soap,26.0
2023-12-14,Soap,14.0
2023-12-15,Soap,28.0
2023-12-16,Soap,9.0
2023-12-17,Soap,23.0
2023-12-18,Soap,25.0
2023-12-19,Soap,9.0
2023-12-20,Soap,17.0
2023-12-21,Soap,24.0
2023-12-22,Soap,44.0
2023-12-23,Soap,19.0
2023-12-24,Soap,29.0
2023-12-25,Soap,50.0
2023-12-26,Soap,43.0
2023-12-27,Soap,52.0
2023-12-28,Soap,24.0
2023-12-29,Soap,12.0
2023-12-30,Soap,28.0
2023-12-31,Soap,9.0
2024-01-01,Soap,23.0
2024-01-02,Soap,37.0
2024-01-03,Soap,13.0
2024-01-04,Soap,8.0
2024-01-05,Soap,29.0
2024-01-06,Soap,14.0
2024-01-07,Soap,33.0
2024-01-08,Soap,23.0
2024-01-09,Soap,2.0
2024-01-10,Soap,12.0
2024-01-11,Soap,7.0
2024-01-12,Soap,27.0
2024-01-13,Soap,32.0
2024-01-14,Soap,17.0
2024-01-15,Soap,30.0
2024-01-16,Soap,17.0
2024-01-17,Soap,33.0
2024-01-18,Soap,10.0
2024-01-19,Soap,19.0
2024-01-20,Soap,22.0
2024-01-21,Soap,14.0
2024-01-22,Soap,33.0
2024-01-23,Soap,25.0
2024-01-24,Soap,13.0
2024-01-25,Soap,39.0
2024-01-26,Soap,49.0
2024-01-27,Soap,17.0
2024-01-28,Soap,28.0
2024-01-29,Soap,37.0
2024-01-30,Soap,32.0
2024-01-31,Soap,17.0
2024-02-01,Soap,24.0
2024-02-02,Soap,16.0
2024-02-03,Soap,18.0
2024-02-04,Soap,17.0
2024-02-05,Soap,18.0
2024-02-06,Soap,20.0
2024-02-07,Soap,36.0
2024-02-08,Soap,14.0
2024-02-09,Soap,8.0
2024-02-10,Soap,4.0
2024-02-11,Soap,29.0
2024-02-12,Soap,34.0
2024-02-13,Soap,41.0
2024-02-14,Soap,12.0
2024-02-15,Soap,54.0
2024-02-16,Soap,21.0
2024-02-17,Soap,39.0
2024-02-18,Soap,39.0
2024-02-19,Soap,27.0
2024-02-20,Soap,20.0
2024-02-21,Soap,40.0
2024-02-22,Soap,22.0
2024-02-23,Soap,25.0
2024-02-24,Soap,24.0
2024-02-25,Soap,23.0
2024-02-26,Soap,51.0
2024-02-27,Soap,27.0
2024-02-28,Soap,22.0
2024-02-29,Soap,23.0
2024-03-01,Soap,20.0
2024-03-02,Soap,27.0
2024-03-03,Soap,26.0
2024-03-04,Soap,29.0
2024-03-05,Soap,20.0
2024-03-06,Soap,18.0
2024-03-07,Soap,15.0
2024-03-08,Soap,25.0
2024-03-09,Soap,28.0
2024-03-10,Soap,24.0
2024-03-11,Soap,34.0
2024-03-12,Soap,24.0
2024-03-13,Soap,6.0
2024-03-14,Soap,11.0
2024-03-15,Soap,3.0
2024-03-16,Soap,7.0
2024-03-17,Soap,4.0
2024-03-18,Soap,17.0
2024-03-19,Soap,4.0
2024-03-20,Soap,29.0
2024-03-21,Soap,17.0
2024-03-22,Soap,27.0
2024-03-23,Soap,12.0
2024-03-24,Soap,23.0
2024-03-25,Soap,20.0
2024-03-26,Soap,29.0
2024-03-27,Soap,6.0
2024-03-28,Soap,8.0
2024-03-29,Soap,41.0
2024-03-30,Soap,48.0
2024-03-31,Soap,23.0
2024-04-01,Soap,26.0
2024-04-02,Soap,20.0
2024-04-03,Soap,19.0
2024-04-04,Soap,52.0
2024-04-05,Soap,28.0
2024-04-06,Soap,29.0
2024-04-07,Soap,38.0
2024-04-08,Soap,22.0
2024-04-09,Soap,26.0
2024-04-10,Soap,26.0
2024-04-11,Soap,22.0
2024-04-12,Soap,27.0
2024-04-13,Soap,24.0
2024-04-14,Soap,24.0
2024-04-15,Soap,44.0
2024-04-16,Soap,26.0
2024-04-17,Soap,15.0
2024-04-18,Soap,20.0
2024-04-19,Soap,28.0
2024-04-20,Soap,15.0
2024-04-21,Soap,38.0
2024-04-22,Soap,13.0
2024-04-23,Soap,9.0
2024-04-24,Soap,26.0
2024-04-25,Soap,21.0
2024-04-26,Soap,23.0
2024-04-27,Soap,29.0
2024-04-28,Soap,30.0
2024-04-29,Soap,27.0
2024-04-30,Soap,24.0
2024-05-01,Soap,27.0
2024-05-02,Soap,13.0
2024-05-03,Soap,38.0
2024-05-04,Soap,17.0
2024-05-05,Soap,26.0
2024-05-06,Soap,19.0
2024-05-07,Soap,43.0
2024-05-08,Soap,27.0
2024-05-09,Soap,13.0
2024-05-10,Soap,34.0
2024-05-11,Soap,3.0
2024-05-12,Soap,6.0
2024-05-13,Soap,31.0
2024-05-14,Soap,15.0
2024-05-15,Soap,17.0
2024-05-16,Soap,38.0
2024-05-17,Soap,30.0
2024-05-18,Soap,26.0
2024-05-19,Soap,18.0
2024-05-20,Soap,20.0
2024-05-21,Soap,25.0
2024-05-22,Soap,15.0
2024-05-23,Soap,36.0
2024-05-24,Soap,21.0
2024-05-25,Soap,27.0
2024-05-26,Soap,30.0
2024-05-27,Soap,28.0
2024-05-28,Soap,12.0
2024-05-29,Soap,29.0
2024-05-30,Soap,19.0
2024-05-31,Soap,31.0
2024-06-01,Soap,26.0
2024-06-02,Soap,26.0
2024-06-03,Soap,22.0
2024-06-04,Soap,22.0
2024-06-05,Soap,20.0
2024-06-06,Soap,34.0
2024-06-07,Soap,16.0
2024-06-08,Soap,30.0
2024-06-09,Soap,39.0
2024-06-10,Soap,21.0
2024-06-11,Soap,10.0
2024-06-12,Soap,7.0
2024-06-13,Soap,25.0
2024-06-14,Soap,30.0
2024-06-15,Soap,34.0
2024-06-16,Soap,21.0
2024-06-17,Soap,31.0
2024-06-18,Soap,29.0
2024-06-19,Soap,31.0
2024-06-20,Soap,16.0
2024-06-21,Soap,44.0
2024-06-22,Soap,33.0
2024-06-23,Soap,17.0
2024-06-24,Soap,22.0
2024-06-25,Soap,35.0
2024-06-26,Soap,32.0
2024-06-27,Soap,7.0
2024-06-28,Soap,14.0
2024-06-29,Soap,20.0
2024-06-30,Soap,29.0
2024-07-01,Soap,10.0
2024-07-02,Soap,10.0
2024-07-03,Soap,16.0
2024-07-04,Soap,30.0
2024-07-05,Soap,30.0
2024-07-06,Soap,14.0
2024-07-07,Soap,19.0
2024-07-08,Soap,24.0
2024-07-09,Soap,40.0
2024-07-10,Soap,15.0
2024-07-11,Soap,20.0
2024-07-12,Soap,46.0
2024-07-13,Soap,14.0
2024-07-14,Soap,39.0
2024-07-15,Soap,18.0
2024-07-16,Soap,35.0
2024-07-17,Soap,21.0
2024-07-18,Soap,19.0
2024-07-19,Soap,18.0
2024-07-20,Soap,16.0
2024-07-21,Soap,23.0
2024-07-22,Soap,31.0
2024-07-23,Soap,36.0
2024-07-24,Soap,44.0
2024-07-25,Soap,33.0
2024-07-26,Soap,20.0
2024-07-27,Soap,31.0
2024-07-28,Soap,30.0
2024-07-29,Soap,36.0
2024-07-30,Soap,33.0
2024-07-31,Soap,50.0
2024-08-01,Soap,27.0
2024-08-02,Soap,29.0
2024-08-03,Soap,30.0
2024-08-04,Soap,29.0
2024-08-05,Soap,22.0
2024-08-06,Soap,26.0
2024-08-07,Soap,19.0
2024-08-08,Soap,33.0
2024-08-09,Soap,25.0
2024-08-10,Soap,20.0
2024-08-11,Soap,24.0
2024-08-12,Soap,23.0
2024-08-13,Soap,42.0
2024-08-14,Soap,32.0
2024-08-15,Soap,15.0
2024-08-16,Soap,47.0
2024-08-17,Soap,9.0
2024-08-18,Soap,30.0
2024-08-19,Soap,14.0
2024-08-20,Soap,14.0
2024-08-21,Soap,33.0
2024-08-22,Soap,29.0
2024-08-23,Soap,25.0
2024-08-24,Soap,11.0
2024-08-25,Soap,33.0
2024-08-26,Soap,15.0
2024-08-27,Soap,33.0
2024-08-28,Soap,10.0
2024-08-29,Soap,21.0
2024-08-30,Soap,16.0
2024-08-31,Soap,26.0
2024-09-01,Soap,28.0
2024-09-02,Soap,23.0
2024-09-03,Soap,22.0
2024-09-04,Soap,28.0
2024-09-05,Soap,14.0
2024-09-06,Soap,23.0
2024-09-07,Soap,18.0
2024-09-08,Soap,36.0
2024-09-09,Soap,10.0
2024-09-10,Soap,34.0
2024-09-11,Soap,33.0
2024-09-12,Soap,15.0
2024-09-13,Soap,34.0
2024-09-14,Soap,15.0
2024-09-15,Soap,19.0
2024-09-16,Soap,12.0
